,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
0,2018-08-29 00:00:00+02:00,4.0,4.050000190734863,3.950000047683716,3.950000047683716,12000,0.0,0.0
1,2018-08-30 00:00:00+02:00,3.9105000495910645,3.9110000133514404,3.9000000953674316,3.9000000953674316,13531,0.0,0.0
2,2018-08-31 00:00:00+02:00,3.9000000953674316,4.0,3.9000000953674316,4.0,2000,0.0,0.0
3,2018-09-03 00:00:00+02:00,3.9205000400543213,4.0,3.9205000400543213,3.9210000038146973,6100,0.0,0.0
4,2018-09-04 00:00:00+02:00,3.9700000286102295,4.0,3.9700000286102295,3.999500036239624,3000,0.0,0.0
5,2018-09-05 00:00:00+02:00,3.9700000286102295,3.9700000286102295,3.890000104904175,3.890000104904175,6400,0.0,0.0
6,2018-09-06 00:00:00+02:00,3.890000104904175,3.999500036239624,3.890000104904175,3.9005000591278076,1126,0.0,0.0
7,2018-09-07 00:00:00+02:00,3.9000000953674316,3.9000000953674316,3.9000000953674316,3.9000000953674316,6900,0.0,0.0
8,2018-09-10 00:00:00+02:00,3.9000000953674316,3.9100000858306885,3.9000000953674316,3.9100000858306885,582,0.0,0.0
9,2018-09-11 00:00:00+02:00,3.9100000858306885,3.9100000858306885,3.890000104904175,3.890500068664551,1415,0.0,0.0
10,2018-09-12 00:00:00+02:00,3.890000104904175,3.950000047683716,3.890000104904175,3.950000047683716,1000,0.0,0.0
11,2018-09-13 00:00:00+02:00,3.890000104904175,3.940000057220459,3.880500078201294,3.880500078201294,3160,0.0,0.0
12,2018-09-14 00:00:00+02:00,3.880000114440918,3.880000114440918,3.5,3.799999952316284,16600,0.0,0.0
13,2018-09-17 00:00:00+02:00,4.0,4.0,3.5954999923706055,3.5954999923706055,1749,0.0,0.0
14,2018-09-18 00:00:00+02:00,3.549999952316284,3.549999952316284,3.1010000705718994,3.2009999752044678,15275,0.0,0.0
15,2018-09-19 00:00:00+02:00,3.25,3.25,3.25,3.25,0,0.0,0.0
16,2018-09-20 00:00:00+02:00,3.25,3.499000072479248,3.200500011444092,3.499000072479248,7435,0.0,0.0
17,2018-09-21 00:00:00+02:00,3.25,3.250499963760376,3.25,3.250499963760376,1467,0.0,0.0
18,2018-09-24 00:00:00+02:00,3.250499963760376,3.310499906539917,3.200000047683716,3.200000047683716,8850,0.0,0.0
19,2018-09-25 00:00:00+02:00,3.180000066757202,3.25,3.180000066757202,3.200000047683716,7350,0.0,0.0
20,2018-09-26 00:00:00+02:00,3.180000066757202,3.25,3.109999895095825,3.200000047683716,5500,0.0,0.0
21,2018-09-27 00:00:00+02:00,3.200000047683716,3.259999990463257,3.200000047683716,3.25,7000,0.0,0.0
22,2018-09-28 00:00:00+02:00,3.1500000953674316,3.299999952316284,3.1500000953674316,3.299999952316284,4500,0.0,0.0
23,2018-10-01 00:00:00+02:00,3.299999952316284,3.299999952316284,3.299999952316284,3.299999952316284,1000,0.0,0.0
24,2018-10-02 00:00:00+02:00,3.3010001182556152,3.3010001182556152,3.3010001182556152,3.3010001182556152,64,0.0,0.0
25,2018-10-04 00:00:00+02:00,3.4595000743865967,3.4595000743865967,3.3010001182556152,3.3010001182556152,800,0.0,0.0
26,2018-10-05 00:00:00+02:00,3.200500011444092,3.200500011444092,3.200500011444092,3.200500011444092,200,0.0,0.0
27,2018-10-08 00:00:00+02:00,3.25,3.25,3.200500011444092,3.200500011444092,780,0.0,0.0
28,2018-10-09 00:00:00+02:00,3.200500011444092,3.200500011444092,3.1600000858306885,3.1600000858306885,1744,0.0,0.0
29,2018-10-10 00:00:00+02:00,3.1600000858306885,3.1600000858306885,3.0290000438690186,3.0999999046325684,6500,0.0,0.0
30,2018-10-11 00:00:00+02:00,3.049999952316284,3.184999942779541,2.6579999923706055,2.6579999923706055,11800,0.0,0.0
31,2018-10-12 00:00:00+02:00,2.6500000953674316,3.200000047683716,2.6500000953674316,2.9855000972747803,8858,0.0,0.0
32,2018-10-15 00:00:00+02:00,2.80049991607666,3.0855000019073486,2.80049991607666,3.0204999446868896,2365,0.0,0.0
33,2018-10-16 00:00:00+02:00,3.0204999446868896,3.2155001163482666,3.0204999446868896,3.2100000381469727,2072,0.0,0.0
34,2018-10-17 00:00:00+02:00,3.0510001182556152,3.265500068664551,3.0510001182556152,3.1989998817443848,840,0.0,0.0
35,2018-10-18 00:00:00+02:00,3.1010000705718994,3.4000000953674316,3.0910000801086426,3.3410000801086426,10218,0.0,0.0
36,2018-10-19 00:00:00+02:00,3.240999937057495,3.240999937057495,3.190000057220459,3.190000057220459,1190,0.0,0.0
37,2018-10-22 00:00:00+02:00,3.2894999980926514,3.2894999980926514,3.25,3.25,3000,0.0,0.0
38,2018-10-23 00:00:00+02:00,3.240000009536743,3.240000009536743,3.190000057220459,3.190000057220459,613,0.0,0.0
39,2018-10-24 00:00:00+02:00,3.190000057220459,3.240000009536743,3.0899999141693115,3.0899999141693115,3655,0.0,0.0
40,2018-10-25 00:00:00+02:00,3.0999999046325684,3.0999999046325684,3.0999999046325684,3.0999999046325684,0,0.0,0.0
41,2018-10-26 00:00:00+02:00,3.0999999046325684,3.0999999046325684,3.0999999046325684,3.0999999046325684,2000,0.0,0.0
42,2018-10-29 00:00:00+01:00,3.049999952316284,3.049999952316284,3.049999952316284,3.049999952316284,0,0.0,0.0
43,2018-10-30 00:00:00+01:00,3.049999952316284,3.0999999046325684,3.049999952316284,3.049999952316284,3200,0.0,0.0
44,2018-10-31 00:00:00+01:00,3.0,3.05049991607666,3.0,3.0,5050,0.0,0.0
45,2018-11-01 00:00:00+01:00,3.0,3.000499963760376,3.0,3.000499963760376,500,0.0,0.0
46,2018-11-02 00:00:00+01:00,3.0,3.1500000953674316,3.0,3.1500000953674316,9400,0.0,0.0
47,2018-11-05 00:00:00+01:00,2.9600000381469727,3.1500000953674316,2.9600000381469727,3.060499906539917,4050,0.0,0.0
48,2018-11-06 00:00:00+01:00,3.1445000171661377,3.1500000953674316,3.0999999046325684,3.1500000953674316,8981,0.0,0.0
49,2018-11-07 00:00:00+01:00,3.1015000343322754,3.140000104904175,3.1015000343322754,3.140000104904175,300,0.0,0.0
50,2018-11-08 00:00:00+01:00,3.140000104904175,3.1500000953674316,3.0999999046325684,3.0999999046325684,2751,0.0,0.0
51,2018-11-09 00:00:00+01:00,3.0899999141693115,3.1500000953674316,3.0899999141693115,3.1500000953674316,1000,0.0,0.0
52,2018-11-12 00:00:00+01:00,3.0899999141693115,3.0899999141693115,3.0510001182556152,3.0510001182556152,799,0.0,0.0
53,2018-11-13 00:00:00+01:00,3.0999999046325684,3.119999885559082,3.059999942779541,3.059999942779541,4303,0.0,0.0
54,2018-11-14 00:00:00+01:00,3.059999942779541,3.059999942779541,3.05049991607666,3.05049991607666,800,0.0,0.0
55,2018-11-15 00:00:00+01:00,3.049999952316284,3.049999952316284,3.049999952316284,3.049999952316284,0,0.0,0.0
56,2018-11-16 00:00:00+01:00,3.0999999046325684,3.19950008392334,2.9804999828338623,2.9804999828338623,4770,0.0,0.0
57,2018-11-19 00:00:00+01:00,2.9800000190734863,3.069499969482422,2.9800000190734863,3.069499969482422,172,0.0,0.0
58,2018-11-20 00:00:00+01:00,2.990999937057495,3.1394999027252197,2.950000047683716,3.0399999618530273,5750,0.0,0.0
59,2018-11-21 00:00:00+01:00,2.9054999351501465,3.140000104904175,2.9054999351501465,3.05049991607666,4227,0.0,0.0
60,2018-11-22 00:00:00+01:00,3.049999952316284,3.049999952316284,3.0,3.0,3500,0.0,0.0
61,2018-11-23 00:00:00+01:00,3.0,3.0999999046325684,3.0,3.0999999046325684,2500,0.0,0.0
62,2018-11-26 00:00:00+01:00,2.950000047683716,3.109499931335449,2.940000057220459,2.9509999752044678,5420,0.0,0.0
63,2018-11-27 00:00:00+01:00,2.950500011444092,3.0999999046325684,2.950500011444092,3.0999999046325684,5000,0.0,0.0
64,2018-11-28 00:00:00+01:00,2.9509999752044678,3.049999952316284,2.9509999752044678,3.049999952316284,2000,0.0,0.0
65,2018-11-29 00:00:00+01:00,2.9514999389648438,3.19950008392334,2.9514999389648438,3.0999999046325684,3000,0.0,0.0
66,2018-11-30 00:00:00+01:00,3.049999952316284,3.4000000953674316,2.9549999237060547,3.4000000953674316,14361,0.0,0.0
67,2018-12-03 00:00:00+01:00,3.1500000953674316,3.1500000953674316,3.005500078201294,3.005500078201294,5283,0.0,0.0
68,2018-12-04 00:00:00+01:00,3.049999952316284,3.190000057220459,3.049999952316284,3.1500000953674316,2200,0.0,0.0
69,2018-12-05 00:00:00+01:00,3.1500000953674316,3.1500000953674316,3.1500000953674316,3.1500000953674316,500,0.0,0.0
70,2018-12-06 00:00:00+01:00,3.1005001068115234,3.1500000953674316,3.000499963760376,3.0244998931884766,8400,0.0,0.0
71,2018-12-07 00:00:00+01:00,3.005000114440918,3.1494998931884766,3.005000114440918,3.0299999713897705,3400,0.0,0.0
72,2018-12-10 00:00:00+01:00,3.0199999809265137,3.0999999046325684,3.0199999809265137,3.0199999809265137,2050,0.0,0.0
73,2018-12-11 00:00:00+01:00,2.950000047683716,2.950000047683716,2.950000047683716,2.950000047683716,0,0.0,0.0
74,2018-12-12 00:00:00+01:00,3.0,3.0999999046325684,3.0,3.0,2300,0.0,0.0
75,2018-12-13 00:00:00+01:00,3.0,3.0999999046325684,3.0,3.049999952316284,11083,0.0,0.0
76,2018-12-14 00:00:00+01:00,2.9600000381469727,3.0,2.9600000381469727,3.0,1000,0.0,0.0
77,2018-12-17 00:00:00+01:00,3.0399999618530273,3.0399999618530273,2.934499979019165,2.934499979019165,1515,0.0,0.0
78,2018-12-18 00:00:00+01:00,2.934000015258789,3.0399999618530273,2.934000015258789,2.9600000381469727,3460,0.0,0.0
79,2018-12-19 00:00:00+01:00,2.950500011444092,2.950500011444092,2.8299999237060547,2.8299999237060547,7800,0.0,0.0
80,2018-12-20 00:00:00+01:00,2.8299999237060547,3.0,2.8299999237060547,2.930500030517578,3400,0.0,0.0
81,2018-12-21 00:00:00+01:00,2.930000066757202,2.950500011444092,2.930000066757202,2.950500011444092,1800,0.0,0.0
82,2018-12-27 00:00:00+01:00,2.950000047683716,2.950000047683716,2.7144999504089355,2.8499999046325684,8423,0.0,0.0
83,2018-12-28 00:00:00+01:00,2.8499999046325684,2.950000047683716,2.8499999046325684,2.950000047683716,4903,0.0,0.0
84,2019-01-02 00:00:00+01:00,2.8499999046325684,2.950000047683716,2.8499999046325684,2.950000047683716,1000,0.0,0.0
85,2019-01-03 00:00:00+01:00,2.8605000972747803,2.8605000972747803,2.8605000972747803,2.8605000972747803,0,0.0,0.0
86,2019-01-04 00:00:00+01:00,2.8610000610351562,2.950000047683716,2.8610000610351562,2.950000047683716,373,0.0,0.0
87,2019-01-07 00:00:00+01:00,2.950000047683716,3.0,2.80049991607666,3.0,3170,0.0,0.0
88,2019-01-08 00:00:00+01:00,2.765000104904175,2.9700000286102295,2.765000104904175,2.9700000286102295,3380,0.0,0.0
89,2019-01-09 00:00:00+01:00,2.9000000953674316,3.0,2.9000000953674316,2.9704999923706055,1500,0.0,0.0
90,2019-01-10 00:00:00+01:00,2.9700000286102295,2.9700000286102295,2.805000066757202,2.805000066757202,2500,0.0,0.0
91,2019-01-11 00:00:00+01:00,2.805000066757202,3.0199999809265137,2.805000066757202,3.0199999809265137,3300,0.0,0.0
92,2019-01-14 00:00:00+01:00,2.8554999828338623,2.8564999103546143,2.8554999828338623,2.8564999103546143,145,0.0,0.0
93,2019-01-15 00:00:00+01:00,2.8559999465942383,3.0,2.8559999465942383,3.0,2000,0.0,0.0
94,2019-01-16 00:00:00+01:00,2.8564999103546143,3.0,2.8564999103546143,3.0,2000,0.0,0.0
95,2019-01-17 00:00:00+01:00,2.9565000534057617,2.9565000534057617,2.950000047683716,2.950500011444092,1860,0.0,0.0
96,2019-01-18 00:00:00+01:00,2.950000047683716,2.950000047683716,2.950000047683716,2.950000047683716,0,0.0,0.0
97,2019-01-21 00:00:00+01:00,2.8550000190734863,3.0,2.8550000190734863,3.0,1373,0.0,0.0
98,2019-01-22 00:00:00+01:00,2.950000047683716,3.0399999618530273,2.950000047683716,3.0299999713897705,2000,0.0,0.0
99,2019-01-23 00:00:00+01:00,2.950000047683716,2.950000047683716,2.950000047683716,2.950000047683716,720,0.0,0.0
100,2019-01-24 00:00:00+01:00,2.9000000953674316,2.9200000762939453,2.9000000953674316,2.9200000762939453,3000,0.0,0.0
101,2019-01-25 00:00:00+01:00,2.9005000591278076,3.0,2.9005000591278076,2.9105000495910645,9600,0.0,0.0
102,2019-01-28 00:00:00+01:00,2.9000000953674316,2.9000000953674316,2.8499999046325684,2.9000000953674316,4050,0.0,0.0
103,2019-01-29 00:00:00+01:00,2.9005000591278076,2.9700000286102295,2.9005000591278076,2.9700000286102295,1000,0.0,0.0
104,2019-01-30 00:00:00+01:00,2.9005000591278076,2.9700000286102295,2.9005000591278076,2.9005000591278076,1860,0.0,0.0
105,2019-01-31 00:00:00+01:00,2.869999885559082,3.0,2.809999942779541,3.0,10820,0.0,0.0
106,2019-02-01 00:00:00+01:00,2.8499999046325684,2.950000047683716,2.8499999046325684,2.859999895095825,2410,0.0,0.0
107,2019-02-04 00:00:00+01:00,2.8605000972747803,2.989500045776367,2.8605000972747803,2.9800000190734863,3350,0.0,0.0
108,2019-02-05 00:00:00+01:00,2.880000114440918,2.989500045776367,2.8499999046325684,2.9089999198913574,3650,0.0,0.0
109,2019-02-06 00:00:00+01:00,2.9105000495910645,2.990000009536743,2.8605000972747803,2.990000009536743,17750,0.0,0.0
110,2019-02-07 00:00:00+01:00,2.865000009536743,2.9700000286102295,2.80049991607666,2.880000114440918,9320,0.0,0.0
111,2019-02-08 00:00:00+01:00,2.880000114440918,2.9649999141693115,2.880000114440918,2.9649999141693115,500,0.0,0.0
112,2019-02-11 00:00:00+01:00,2.815000057220459,3.0,2.815000057220459,2.950000047683716,9000,0.0,0.0
113,2019-02-12 00:00:00+01:00,2.9000000953674316,2.9800000190734863,2.8450000286102295,2.950000047683716,13350,0.0,0.0
114,2019-02-13 00:00:00+01:00,2.8550000190734863,3.0,2.8550000190734863,2.950500011444092,10933,0.0,0.0
115,2019-02-14 00:00:00+01:00,2.950000047683716,2.9700000286102295,2.9000000953674316,2.950000047683716,19000,0.0,0.0
116,2019-02-15 00:00:00+01:00,2.950000047683716,2.9800000190734863,2.940500020980835,2.950000047683716,5600,0.0,0.0
117,2019-02-18 00:00:00+01:00,2.94950008392334,2.950000047683716,2.890500068664551,2.890500068664551,575,0.0,0.0
118,2019-02-19 00:00:00+01:00,2.890000104904175,2.890000104904175,2.890000104904175,2.890000104904175,0,0.0,0.0
119,2019-02-20 00:00:00+01:00,2.890500068664551,2.990000009536743,2.890500068664551,2.990000009536743,3024,0.0,0.0
120,2019-02-21 00:00:00+01:00,2.890500068664551,2.990000009536743,2.890500068664551,2.990000009536743,2569,0.0,0.0
121,2019-02-22 00:00:00+01:00,2.890500068664551,2.990000009536743,2.890500068664551,2.950000047683716,5400,0.0,0.0
122,2019-02-25 00:00:00+01:00,2.950000047683716,2.990000009536743,2.950000047683716,2.990000009536743,4050,0.0,0.0
123,2019-02-26 00:00:00+01:00,2.9700000286102295,3.0,2.9000000953674316,2.950000047683716,10450,0.0,0.0
124,2019-02-27 00:00:00+01:00,2.950000047683716,3.049999952316284,2.950000047683716,3.049999952316284,11692,0.0,0.0
125,2019-02-28 00:00:00+01:00,2.950000047683716,3.049999952316284,2.950000047683716,3.049999952316284,6300,0.0,0.0
126,2019-03-01 00:00:00+01:00,2.950000047683716,3.000499963760376,2.950000047683716,3.000499963760376,300,0.0,0.0
127,2019-03-04 00:00:00+01:00,3.0,3.0450000762939453,2.950000047683716,2.950000047683716,6530,0.0,0.0
128,2019-03-05 00:00:00+01:00,2.950000047683716,3.049999952316284,2.950000047683716,3.000499963760376,4500,0.0,0.0
129,2019-03-06 00:00:00+01:00,3.0,3.000499963760376,3.0,3.0,5120,0.0,0.0
130,2019-03-07 00:00:00+01:00,3.0,3.0,3.0,3.0,6250,0.0,0.0
131,2019-03-08 00:00:00+01:00,3.049999952316284,3.049999952316284,3.049999952316284,3.049999952316284,0,0.0,0.0
132,2019-03-11 00:00:00+01:00,3.009999990463257,3.049999952316284,2.933500051498413,2.933500051498413,5960,0.0,0.0
133,2019-03-12 00:00:00+01:00,2.933500051498413,2.990000009536743,2.933500051498413,2.9700000286102295,5830,0.0,0.0
134,2019-03-13 00:00:00+01:00,2.933500051498413,3.0,2.933500051498413,3.0,6000,0.0,0.0
135,2019-03-14 00:00:00+01:00,2.9700000286102295,3.000499963760376,2.9700000286102295,3.000499963760376,5500,0.0,0.0
136,2019-03-15 00:00:00+01:00,3.0,3.049999952316284,3.0,3.049999952316284,2618,0.0,0.0
137,2019-03-18 00:00:00+01:00,3.0,3.0204999446868896,3.0,3.0204999446868896,400,0.0,0.0
138,2019-03-19 00:00:00+01:00,3.0199999809265137,3.049999952316284,3.0199999809265137,3.049999952316284,1640,0.0,0.0
139,2019-03-20 00:00:00+01:00,3.0199999809265137,3.0199999809265137,3.0,3.0,3000,0.0,0.0
140,2019-03-21 00:00:00+01:00,3.0199999809265137,3.119999885559082,3.0199999809265137,3.119499921798706,1642,0.0,0.0
141,2019-03-22 00:00:00+01:00,3.0199999809265137,3.0199999809265137,3.0,3.0,1450,0.0,0.0
142,2019-03-25 00:00:00+01:00,3.0,3.0304999351501465,3.0,3.0299999713897705,1140,0.0,0.0
143,2019-03-26 00:00:00+01:00,3.0299999713897705,3.200000047683716,2.9649999141693115,3.130000114440918,19659,0.0,0.0
144,2019-03-27 00:00:00+01:00,3.1005001068115234,3.1005001068115234,3.009999990463257,3.009999990463257,3024,0.0,0.0
145,2019-03-28 00:00:00+01:00,3.009999990463257,3.0899999141693115,3.009999990463257,3.0899999141693115,2803,0.0,0.0
146,2019-03-29 00:00:00+01:00,3.0204999446868896,3.0204999446868896,3.0,3.0,7300,0.0,0.0
147,2019-04-01 00:00:00+02:00,2.9800000190734863,2.9800000190734863,2.9800000190734863,2.9800000190734863,0,0.0,0.0
148,2019-04-02 00:00:00+02:00,3.0,3.0,3.0,3.0,250,0.0,0.0
149,2019-04-03 00:00:00+02:00,3.0,3.0,2.9800000190734863,3.0,6920,0.0,0.0
150,2019-04-04 00:00:00+02:00,2.9800000190734863,3.0,2.9800000190734863,3.0,6200,0.0,0.0
151,2019-04-05 00:00:00+02:00,2.9800000190734863,2.9800000190734863,2.9800000190734863,2.9800000190734863,200,0.0,0.0
152,2019-04-08 00:00:00+02:00,2.9800000190734863,2.9800000190734863,2.9800000190734863,2.9800000190734863,0,0.0,0.0
153,2019-04-09 00:00:00+02:00,3.0,3.0199999809265137,3.0,3.0199999809265137,460,0.0,0.0
154,2019-04-10 00:00:00+02:00,3.0999999046325684,3.0999999046325684,3.0199999809265137,3.0399999618530273,3073,0.0,0.0
155,2019-04-11 00:00:00+02:00,3.0199999809265137,3.0199999809265137,3.0199999809265137,3.0199999809265137,0,0.0,0.0
156,2019-04-12 00:00:00+02:00,3.0199999809265137,3.0799999237060547,3.0199999809265137,3.0799999237060547,1850,0.0,0.0
157,2019-04-15 00:00:00+02:00,3.0199999809265137,3.0199999809265137,3.0,3.0,1120,0.0,0.0
158,2019-04-16 00:00:00+02:00,3.0,3.0,3.0,3.0,0,0.0,0.0
159,2019-04-17 00:00:00+02:00,3.0,3.059999942779541,3.0,3.059999942779541,8200,0.0,0.0
160,2019-04-18 00:00:00+02:00,3.0,3.0799999237060547,3.0,3.0399999618530273,1667,0.0,0.0
161,2019-04-23 00:00:00+02:00,3.0199999809265137,3.059999942779541,3.0199999809265137,3.0199999809265137,1800,0.0,0.0
162,2019-04-24 00:00:00+02:00,3.0199999809265137,3.0199999809265137,3.0199999809265137,3.0199999809265137,0,0.0,0.0
163,2019-04-25 00:00:00+02:00,3.0199999809265137,3.0199999809265137,3.0199999809265137,3.0199999809265137,0,0.0,0.0
164,2019-04-26 00:00:00+02:00,3.0199999809265137,3.059999942779541,3.0199999809265137,3.059999942779541,1760,0.0,0.0
165,2019-04-29 00:00:00+02:00,3.059999942779541,3.059999942779541,3.059999942779541,3.059999942779541,0,0.0,0.0
166,2019-04-30 00:00:00+02:00,3.059999942779541,3.0799999237060547,3.059999942779541,3.0799999237060547,640,0.0,0.0
167,2019-05-02 00:00:00+02:00,3.059999942779541,3.059999942779541,2.9800000190734863,2.9800000190734863,7500,0.0,0.0
168,2019-05-03 00:00:00+02:00,2.9600000381469727,2.9600000381469727,2.9600000381469727,2.9600000381469727,0,0.0,0.0
169,2019-05-06 00:00:00+02:00,3.0,3.0199999809265137,3.0,3.0199999809265137,385,0.0,0.0
170,2019-05-07 00:00:00+02:00,3.0,3.0,3.0,3.0,2605,0.0,0.0
171,2019-05-08 00:00:00+02:00,2.9800000190734863,3.0199999809265137,2.9800000190734863,3.0,4015,0.0,0.0
172,2019-05-09 00:00:00+02:00,3.0,3.0,3.0,3.0,0,0.0,0.0
173,2019-05-10 00:00:00+02:00,3.0,3.0199999809265137,3.0,3.0,950,0.0,0.0
174,2019-05-13 00:00:00+02:00,3.0,3.0,3.0,3.0,0,0.0,0.0
175,2019-05-14 00:00:00+02:00,3.0,3.0,3.0,3.0,330,0.0,0.0
176,2019-05-15 00:00:00+02:00,3.0,3.0799999237060547,3.0,3.0799999237060547,3000,0.0,0.0
177,2019-05-16 00:00:00+02:00,3.0,3.0,2.9800000190734863,2.9800000190734863,4000,0.0,0.0
